Id,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Scientific Name,Author,Rank,Listing,Party,Listed under,Full note,# Full note,All_DistributionFullNames,All_DistributionISOCodes,NativeDistributionFullNames,Introduced_Distribution,Introduced(?)_Distribution,Reintroduced_Distribution,Extinct_Distribution,Extinct(?)_Distribution,Distribution_Uncertain
4221,Animalia,Chordata,Reptilia,Sauria,Agamidae,Saara,asmussi,,Saara asmussi,"(Strauch, 1863)",SPECIES,II,,Saara spp.,"**II** [GENUS listing Saara spp.] Formerly included in Uromastyx spp., prior to taxonomic change adopted at CoP16.",,"Afghanistan,Iran (Islamic Republic of),Pakistan","AF,IR,PK","Afghanistan,Iran (Islamic Republic of),Pakistan",,,,,,
8417,Animalia,Chordata,Reptilia,Sauria,Agamidae,Saara,hardwickii,,Saara hardwickii,"(Gray, 1827)",SPECIES,II,,Saara spp.,"**II** [GENUS listing Saara spp.] Formerly included in Uromastyx spp., prior to taxonomic change adopted at CoP16.",,"Afghanistan,India,Pakistan","AF,IN,PK","Afghanistan,India,Pakistan",,,,,,
10853,Animalia,Chordata,Reptilia,Sauria,Agamidae,Saara,loricata,,Saara loricata,"(Blanford, 1874)",SPECIES,II,,Saara spp.,"**II** [GENUS listing Saara spp.] Formerly included in Uromastyx spp., prior to taxonomic change adopted at CoP16.",,"Iran (Islamic Republic of),Iraq","IR,IQ","Iran (Islamic Republic of),Iraq",,,,,,
100169,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,argillosa,,Tympanocryptis argillosa,"Melville, Chaplin, Hipsley, Sarre, Sumner & Hutchinson, 2019",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100170,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,centralis,,Tympanocryptis centralis,"Sternfeld, 1925",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100171,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,cephalus,,Tympanocryptis cephalus,"Günther, 1867",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100172,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,condaminensis,,Tympanocryptis condaminensis,"Melville, Smith, Hobson, Hunjan & Shoo, 2014",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100173,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,diabolicus,,Tympanocryptis diabolicus,"Doughty, Kealley, Shoo & Melville, 2015",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100174,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,fictilis,,Tympanocryptis fictilis,"Melville, Chaplin, Hipsley, Sarre, Sumner & Hutchinson, 2019",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100175,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,fortescuensis,,Tympanocryptis fortescuensis,"Doughty, Kealley, Shoo & Melville, 2015",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100176,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,gigas,,Tympanocryptis gigas,"Mitchell, 1948",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100177,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,houstoni,,Tympanocryptis houstoni,"Storr, 1982",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100178,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,intima,,Tympanocryptis intima,"Mitchell, 1948",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100179,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,lineata,,Tympanocryptis lineata,"Peters, 1863",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100180,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,macra,,Tympanocryptis macra,"Storr, 1982",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100181,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,mccartneyi,,Tympanocryptis mccartneyi,"Melville, Chaplin, Hutchinson, Sumner, Gruber, Macdonald & Sarre, 2019",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100182,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,osbornei,,Tympanocryptis osbornei,"Melville, Chaplin, Hutchinson, Sumner, Gruber, Macdonald & Sarre, 2019",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100183,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,pentalineata,,Tympanocryptis pentalineata,"Melville, Smith, Hobson, Hunjan & Shoo, 2014",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100184,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,petersi,,Tympanocryptis petersi,"Melville, Chaplin, Hipsley, Sarre, Sumner & Hutchinson, 2019",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100185,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,pinguicolla,,Tympanocryptis pinguicolla,"Mitchell, 1948",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100186,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,pseudopsephos,,Tympanocryptis pseudopsephos,"Doughty, Kealley, Shoo & Melville, 2015",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100187,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,rustica,,Tympanocryptis rustica,"Melville, Chaplin, Hipsley, Sarre, Sumner & Hutchinson, 2019",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100188,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,tetraporophora,,Tympanocryptis tetraporophora,"Lucas & Frost, 1895",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100189,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,tolleyi,,Tympanocryptis tolleyi,"Melville, Chaplin, Hipsley, Sarre, Sumner & Hutchinson, 2019",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100190,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,uniformis,,Tympanocryptis uniformis,"Mitchell, 1948",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
100191,Animalia,Chordata,Reptilia,Sauria,Agamidae,Tympanocryptis,wilsoni,,Tympanocryptis wilsoni,"Melville, Smith, Hobson, Hunjan & Shoo, 2014",SPECIES,III,AU,Tympanocryptis spp.,,,Australia,AU,Australia,,,,,,
9060,Animalia,Chordata,Reptilia,Sauria,Agamidae,Uromastyx,acanthinura,,Uromastyx acanthinura,"Bell, 1825",SPECIES,II,,Uromastyx spp.,,,"Algeria,Egypt,Libya,Tunisia,Western Sahara","DZ,EG,LY,TN,EH","Algeria,Libya,Tunisia,Western Sahara",,,,,,Egypt
8371,Animalia,Chordata,Reptilia,Sauria,Agamidae,Uromastyx,aegyptia,,Uromastyx aegyptia,"(Forskål, 1775)",SPECIES,II,,Uromastyx spp.,**II** [GENUS listing Uromastyx spp.] Included in Uromastyx spp.,,"Bahrain,Egypt,Iran (Islamic Republic of),Iraq,Israel,Jordan,Kuwait,Oman,Qatar,Saudi Arabia,Syrian Arab Republic,United Arab Emirates,Yemen","BH,EG,IR,IQ,IL,JO,KW,OM,QA,SA,SY,AE,YE","Bahrain,Egypt,Iran (Islamic Republic of),Iraq,Israel,Jordan,Kuwait,Oman,Qatar,Saudi Arabia,Syrian Arab Republic,United Arab Emirates,Yemen",,,,,,
5627,Animalia,Chordata,Reptilia,Sauria,Agamidae,Uromastyx,alfredschmidti,,Uromastyx alfredschmidti,"Wilms & Böhme, 2001",SPECIES,II,,Uromastyx spp.,,,"Algeria,Libya","DZ,LY","Algeria,Libya",,,,,,
4269,Animalia,Chordata,Reptilia,Sauria,Agamidae,Uromastyx,benti,,Uromastyx benti,"(Anderson, 1894)",SPECIES,II,,Uromastyx spp.,,,"Oman,Yemen","OM,YE","Oman,Yemen",,,,,,
7353,Animalia,Chordata,Reptilia,Sauria,Agamidae,Uromastyx,dispar,,Uromastyx dispar,"Heyden, 1827",SPECIES,II,,Uromastyx spp.,,,"Algeria,Chad,Mali,Mauritania,Sudan,Western Sahara","DZ,TD,ML,MR,SD,EH","Algeria,Chad,Mali,Mauritania,Sudan,Western Sahara",,,,,,
9636,Animalia,Chordata,Reptilia,Sauria,Agamidae,Uromastyx,geyri,,Uromastyx geyri,"Müller, 1922",SPECIES,II,,Uromastyx spp.,,,"Algeria,Mali,Niger","DZ,ML,NE","Algeria,Mali,Niger",,,,,,
5027,Animalia,Chordata,Reptilia,Sauria,Agamidae,Uromastyx,macfadyeni,,Uromastyx macfadyeni,"Parker, 1932",SPECIES,II,,Uromastyx spp.,,,Somalia,SO,Somalia,,,,,,
4161,Animalia,Chordata,Reptilia,Sauria,Agamidae,Uromastyx,nigriventris,,Uromastyx nigriventris,"Rothschild & Hartert, 1912",SPECIES,II,,Uromastyx spp.,,,"Algeria,Morocco","DZ,MA","Algeria,Morocco",,,,,,
4606,Animalia,Chordata,Reptilia,Sauria,Agamidae,Uromastyx,occidentalis,,Uromastyx occidentalis,"Mateo, Geniez, López-Jurado & Bons, 1998",SPECIES,II,,Uromastyx spp.,,,Western Sahara,EH,Western Sahara,,,,,,
5509,Animalia,Chordata,Reptilia,Sauria,Agamidae,Uromastyx,ocellata,,Uromastyx ocellata,"Lichtenstein, 1823",SPECIES,II,,Uromastyx spp.,,,"Djibouti,Egypt,Eritrea,Ethiopia,Somalia,Sudan","DJ,EG,ER,ET,SO,SD","Djibouti,Egypt,Eritrea,Ethiopia,Somalia,Sudan",,,,,,
9934,Animalia,Chordata,Reptilia,Sauria,Agamidae,Uromastyx,ornata,,Uromastyx ornata,"Heyden, 1827",SPECIES,II,,Uromastyx spp.,,,"Egypt,Israel,Saudi Arabia,Sudan,Yemen","EG,IL,SA,SD,YE","Egypt,Israel,Saudi Arabia,Sudan,Yemen",,,,,,
10206,Animalia,Chordata,Reptilia,Sauria,Agamidae,Uromastyx,princeps,,Uromastyx princeps,"O'Shaughnessy, 1880",SPECIES,II,,Uromastyx spp.,,,Somalia,SO,Somalia,,,,,,
6040,Animalia,Chordata,Reptilia,Sauria,Agamidae,Uromastyx,shobraki,,Uromastyx shobraki,"Wilms & Schmitz, 2007",SPECIES,II,,Uromastyx spp.,,,Yemen,YE,Yemen,,,,,,
10081,Animalia,Chordata,Reptilia,Sauria,Agamidae,Uromastyx,thomasi,,Uromastyx thomasi,"Parker, 1930",SPECIES,II,,Uromastyx spp.,,,Oman,OM,Oman,,,,,,
4682,Animalia,Chordata,Reptilia,Sauria,Agamidae,Uromastyx,yemenensis,,Uromastyx yemenensis,"Wilms & Schmitz, 2007",SPECIES,II,,Uromastyx spp.,,,Yemen,YE,Yemen,,,,,,
68243,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,anzuetoi,,Abronia anzuetoi,"Campbell & Frost, 1993",SPECIES,I,,Abronia anzuetoi,,,Guatemala,GT,Guatemala,,,,,,
68179,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,aurita,,Abronia aurita,"Cope, 1869",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Guatemala,GT,Guatemala,,,,,,
68198,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,bogerti,,Abronia bogerti,"Tihen, 1954",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Mexico,MX,Mexico,,,,,,
68076,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,campbelli,,Abronia campbelli,"Brodie & Savage, 1993",SPECIES,I,,Abronia campbelli,,,Guatemala,GT,Guatemala,,,,,,
68183,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,chiszari,,Abronia chiszari,"Smith & Smith, 1981",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Mexico,MX,Mexico,,,,,,
68212,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,cuetzpali,,Abronia cuetzpali,"Campbell, Solano-Zavaleta, Flores-Villela, Caviedes-Solis & Frost, 2016",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Mexico,MX,Mexico,,,,,,
68335,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,deppii,,Abronia deppii,"Wiegmann, 1828",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Mexico,MX,Mexico,,,,,,
68150,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,fimbriata,,Abronia fimbriata,"Cope, 1885",SPECIES,I,,Abronia fimbriata,,,Guatemala,GT,Guatemala,,,,,,
68149,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,frosti,,Abronia frosti,"Campbell, Sasa, Aceedo & Mendelson, 1998",SPECIES,I,,Abronia frosti,,,Guatemala,GT,Guatemala,,,,,,
68136,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,fuscolabialis,,Abronia fuscolabialis,"Tihen, 1944",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Mexico,MX,Mexico,,,,,,
68245,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,gaiophantasma,,Abronia gaiophantasma,"Campbell & Frost, 1993",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Guatemala,GT,Guatemala,,,,,,
7706,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,graminea,,Abronia graminea,"(Cope, 1864)",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Mexico,MX,Mexico,,,,,,
68095,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,leurolepis,,Abronia leurolepis,"Campbell & Frost, 1993",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Mexico,MX,Mexico,,,,,,
68290,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,lythrochila,,Abronia lythrochila,"Smith & Alvarez Del Toro, 1963",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,"Guatemala,Mexico","GT,MX","Guatemala,Mexico",,,,,,
68235,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,martindelcampoi,,Abronia martindelcampoi,"Flores-Villela & Sánchez-H., 2003",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Mexico,MX,Mexico,,,,,,
68087,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,matudai,,Abronia matudai,"Hartweg & Tihen, 1946",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,"Guatemala,Mexico","GT,MX","Guatemala,Mexico",,,,,,
68277,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,meledona,,Abronia meledona,"Campbell & Brodie, 1999",SPECIES,I,,Abronia meledona,,,Guatemala,GT,Guatemala,,,,,,
68256,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,mitchelli,,Abronia mitchelli,"Campbell, 1982",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Mexico,MX,Mexico,,,,,,
68094,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,mixteca,,Abronia mixteca,"Bogert & Porter, 1967",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Mexico,MX,Mexico,,,,,,
68148,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,montecristoi,,Abronia montecristoi,"Hidalgo, 1983",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,"El Salvador,Guatemala,Honduras","SV,GT,HN","El Salvador,Guatemala,Honduras",,,,,,
101083,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,morenica,,Abronia morenica,"Clause, Luna-Reyes & Nieto-Montes de Oca 2020",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Mexico,MX,Mexico,,,,,,
68260,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,oaxacae,,Abronia oaxacae,"Günther, 1885",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Mexico,MX,Mexico,,,,,,
68158,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,ochoterenai,,Abronia ochoterenai,"Martin Del Campo, 1939",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Mexico,MX,Mexico,,,,,,
68030,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,ornelasi,,Abronia ornelasi,"Campbell, 1984",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Mexico,MX,Mexico,,,,,,
68077,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,ramirezi,,Abronia ramirezi,"Campbell, 1994",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Mexico,MX,Mexico,,,,,,
68105,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,reidi,,Abronia reidi,"Werler & Shannon, 1961",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Mexico,MX,Mexico,,,,,,
68213,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,salvadorensis,,Abronia salvadorensis,"Hidalgo, 1983",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,"El Salvador,Honduras","SV,HN","El Salvador,Honduras",,,,,,
68242,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,smithi,,Abronia smithi,"Campbell & Frost, 1993",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Mexico,MX,Mexico,,,,,,
68047,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,taeniata,,Abronia taeniata,"Wiegmann, 1828",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Mexico,MX,Mexico,,,,,,
68195,Animalia,Chordata,Reptilia,Sauria,Anguidae,Abronia,vasconcelosii,,Abronia vasconcelosii,"Bocourt, 1871",SPECIES,II,,Abronia spp.,"**II** [GENUS listing Abronia spp.] Except the species included in Appendix I. Zero export quota for wild specimens for Abronia aurita, A. gaiophantasma, A. montecristoi, A. salvadorensis and A. vasconcelosii.",,Guatemala,GT,Guatemala,,,,,,
8302,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Archaius,tigris,,Archaius tigris,"(Kuhl, 1820)",SPECIES,II,,Archaius spp.,"**II** [GENUS listing Archaius spp.] Formerly included in Calumma spp., prior to taxonomic change adopted at CoP16.",,"Seychelles,United Republic of Tanzania","SC,TZ",Seychelles,United Republic of Tanzania,,,,,United Republic of Tanzania
6476,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Bradypodion,atromontanum,,Bradypodion atromontanum,"Branch, Tolley & Tilbury, 2006",SPECIES,II,,Bradypodion spp.,**II** [GENUS listing Bradypodion spp.] Formerly included in Chamaeleo spp.,,South Africa,ZA,South Africa,,,,,,
8438,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Bradypodion,caeruleogula,,Bradypodion caeruleogula,"Raw & Brothers, 2008",SPECIES,II,,Bradypodion spp.,**II** [GENUS listing Bradypodion spp.] Formerly included in Chamaeleo spp.,,South Africa,ZA,South Africa,,,,,,
35988,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Bradypodion,caffer,,Bradypodion caffer,(Boettger),SPECIES,II,,Bradypodion spp.,**II** [GENUS listing Bradypodion spp.] Formerly included in Chamaeleo spp.,,South Africa,ZA,South Africa,,,,,,
